Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL217354,CC(C)c1ccccc1Cc2cc(C(=O)Nc3ccc(cc3)S(=O)(=O)c4ccccc4C(C)(C)C)c(O)c(O)c2O,6.78,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL866,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O,6.16,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL36,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,5.54,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL443684,CC1(C)CCC(=C(CN2CCN(CC2)c3ccc(cc3)C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc6ccccc6)c(c4)S(=O)(=O)C(F)(F)F)C1)c7ccc(Cl)cc7,4.38,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL53463,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,7.95,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL325041,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c2cnccn2)B(O)O,8.99,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL217092,CN1CCN(CCOc2cc(OC3CCOCC3)c4c(Nc5c(Cl)ccc6OCOc56)ncnc4c2)CC1,4.32,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL2041933,NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3cccc(F)c3,6.23,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL577784,Ic1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCCNC(=O)c4cccs4,5.55,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL288441,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,4.15,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL572878,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2,6.66,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL477772,CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3,4.8,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,5.82,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL601719,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,4.22,CHEMBL614241,PSN1,CHEMBL3307348
