Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL1277735,CN(C1=CC(=O)c2c3C(=O)N(C)C(=O)N(C)c3nc(C)c2C1=O)c4ccccc4,5.33,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1276912,CCN(C1=CC(=O)c2c(cnc3N(C)C(=O)N(C)C(=O)c23)C1=O)c4ccccc4,5.41,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1277363,CN1C(=O)N(C)c2nc(C)c3C(=O)C(=CC(=O)c3c2C1=O)N4CCOCC4,5.41,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1276824,CN1C(=O)N(C)c2ncc3C(=O)C(=CC(=O)c3c2C1=O)N4CCOCC4,5.34,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL571083,CN1C(=O)N(C)c2ncc3C(=O)C(=CC(=O)c3c2C1=O)Nc4ccc(O)cc4,4.81,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2146569,[Br-].CCCCCCCCCCCC[N+](C)(C)CCCCOc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1,4.77,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL447336,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](N[C@@H](CC(C)C)C(=O)OCCCCN4C=C(F)C(=O)NC4=O)c5cc6OCOc6cc25,4.46,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL448925,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](N[C@@H](Cc4ccccc4)C(=O)OCCCCN5C=C(F)C(=O)NC5=O)c6cc7OCOc7cc26,4.62,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL444656,COC(=O)c1c(C)nc(C)c2C(=O)C(=CC(=O)c12)Nc3ccc(OC)cc3,5.64,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL492945,COC(=O)c1c(C)nc(C)c2C(=O)C(=CC(=O)c12)NC34CC5CC(CC(C5)C3)C4,5.34,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL510028,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](N[C@@H](C(C)C)C(=O)OCCCN4C=C(F)C(=O)NC4=O)c5cc6OCOc6cc25,4.2,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1812611,O=C1CCCc2ncc3C(=O)C=C(Nc4ccccc4)C(=O)c3c12,5.41,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL374484,Oc1ccc(cc1NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)C(=O)NCc6occc6,5.23,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2146561,[Br-].CCCCCCCCCCCCCC[N+](C)(C)Cc1cc(O)c2C(=O)c3c(O)cc(OC)cc3C(=O)c2c1,5.04,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL219673,OC(=O)c1cccc(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,5.6,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2146557,[Br-].CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2C(=O)c3c(O)cc(OC)cc3C(=O)c2c1,5.42,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL222606,NC(=O)c1cccc(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,6.0,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL448872,Oc1cccc2C(=O)c3c4CCCCc4cc(O)c3C(=O)c12,4.38,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL502450,Oc1cccc2C(=O)c3c4CCCCc4ncc3C(=O)c12,4.43,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL458502,CN1C(=O)N(C)c2ncc3C(=O)c4c(O)cccc4C(=O)c3c2C1=O,5.23,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL486985,C[C@@H]1CC[C@]2(C)[C@H](CCC=C2C)[C@@]1(C)CCC3=CC(=O)O[C@@H]3O,4.57,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL571914,COc1ccc(NC2=CC(=O)c3c(cnc4N(C)C(=O)N(C)C(=O)c34)C2=O)cc1,5.55,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL566796,CN1C(=O)N(C)c2nc(C)c3C(=O)C(=CC(=O)c3c2C1=O)Nc4ccc(O)cc4,5.48,CHEMBL613860,AGS,CHEMBL3308078
