Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL1173655,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,4.86,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164718,[Br-].Cc1c2c(cc[n+]1Cc3ccc(F)cc3)c4ccc(OCc5ccccc5)cc4n2Cc6ccccc6,5.62,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164717,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3F)c4ccc(OCc5ccccc5)cc4n2Cc6ccccc6,6.16,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2165191,C[C@@H](Nc1ccccc1C(=O)O)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,4.97,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL96926,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)\C(=C/C)\C)C(=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@H](C[C@](C)(OC(=O)C)[C@@H]12)OC(=O)CCC)C,7.33,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,6.7,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL217354,CC(C)c1ccccc1Cc2cc(C(=O)Nc3ccc(cc3)S(=O)(=O)c4ccccc4C(C)(C)C)c(O)c(O)c2O,6.16,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL888,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F,7.21,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL379229,CCN(CC)CCn1ccc2c1ccc3nc(cc(O)c23)c4ccccc4,4.8,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1879463,CN1C(=O)N(c2ccc(cc2)C(C)(C)C#N)c3c1cnc4ccc(cc34)c5cnc6ccccc6c5,6.72,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL399530,CCc1cc(c(O)cc1O)c2[nH]nc(C)c2c3ccc4OCCOc4c3,4.92,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL188678,O=C1C=C(Oc2c1cccc2c3cccc4c5ccccc5sc34)N6CCOCC6,4.33,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL573107,CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12,4.52,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL577784,Ic1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCCNC(=O)c4cccs4,4.42,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2137530,C(Cc1c[nH]c2ccccc12)Nc3ccc(Nc4ccncc4)cc3,5.21,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL189963,CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O,5.31,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1171837,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc5cccnn45)cc2C(F)(F)F)CC1,4.59,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1190711,COc1ccc(cc1OC)c2cc3nccn3c(Nc4ncccc4C(=O)N)n2,4.99,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL575448,C[C@]1(CCCN1c2nc(Nc3cc(n[nH]3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,5.8,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1201182,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO,6.64,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL105442,Fc1ccc(C(=O)NOCC2CC2)c(Nc3ccc(I)cc3Cl)c1F,4.82,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL65,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,7.59,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164712,Cc1nccc2c3ccc(OCC4CCCCC4)cc3n(CC5CCCCC5)c12,4.82,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164404,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3)c4ccc(OCc5cccc(F)c5)cc4n2Cc6cccc(F)c6,5.54,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164693,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3)c4ccc(OCc5ccc(F)cc5)cc4n2Cc6ccc(F)cc6,5.85,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164691,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3F)c4ccc(OCc5cccc(F)c5)cc4n2Cc6cccc(F)c6,5.52,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5,4.16,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL289228,CN1C(=O)C=C(c2cccc(Cl)c2)c3cc(ccc13)[C@](N)(c4ccc(Cl)cc4)c5cncn5C,4.9,CHEMBL1075556,OE33,CHEMBL3308776
