Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL1164287,COc1cc(ccc1O)C(=O)OCc2ccccc2COC(=O)c3ccc(O)c(OC)c3,4.19,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1164100,Oc1ccc(cc1O)C(=O)OCCCCCCOC(=O)c2ccc(O)c(O)c2,4.62,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL451169,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC(=O)[C@H](CCCCC(=O)C)NC(=O)[C@H]4CCCCN4C1=O,7.14,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL534423,CC(=NNC(=Nc1ccccc1Cl)S)c2ccccn2,8.96,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2041939,[O-][N+](=O)c1cccc(NC(=S)NC2CCOc3ccc(Cl)cc23)c1,5.0,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL496089,CC1(C)CC(NC(=S)Nc2ccccc2Cl)c3cc(Br)ccc3O1,5.1,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL513524,COc1cccc(NC(=S)NC2CC(C)(C)Oc3ccc(Br)cc23)c1,4.06,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL467766,COc1ccc(NC(=S)NC2CC(C)(C)Oc3ccc(Br)cc23)cc1,4.48,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2011468,CCOP(=O)(OCC)C#CC[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C,7.44,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL595765,CC1(C)CC(NC(=S)Nc2ccc(cc2)C#N)c3cc(Cl)ccc3O1,5.0,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3092932,CCCCOc1ncc(c2ccccc2OC)n1C,4.02,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3093023,Cn1c2OCCCCCCCCCCOc3ccccc3c1cn2,4.39,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3093027,Cn1c2OCCCCCCCCOc3ccc(F)cc3c1cn2,4.11,CHEMBL614775,T98G,CHEMBL3307777
