Smiles,pChEMBL Value
COc1ccc(\C=C\c2cc(OC)cc(OC)c2)cc1,5.52
COc1ccc(c(OC)c1OC)c2nc(SCc3ccccc3)sc2c4ccc(Cl)cc4,4.9
CCCCCCCCCCCCCCCC(=O)\C=C\C[C@H]1CC=CC(=O)O1,5.42
CCNC(=O)Nc1ccc(cc1)c2nc(N3CCOC[C@@H]3CC)c4c(ncn4C)n2,6.29
Cc1ccc(C)c(OS(=O)(=O)c2ccc(NC(=O)NCCCl)cc2)c1,5.72
CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)[C@@H](O)CCCC,4.92
COc1cc2ncnc(Nc3ccc(C)cc3)c2cc1OCCCSc4nc5ccccc5s4,4.85
COc1cc2ncnc(Nc3cccc(c3)C(F)(F)F)c2cc1OCCCSc4oc5ccccc5n4,5.39
CCOc1cc(\C=C/2\SC(=O)NC2=O)cc(Br)c1O,4.25
CC(C)n1cnc2c(NCc3cccc(O)c3)nc(NCCCO)nc12,4.83
Clc1ccc(COc2cccc(\C=C\3/SC(=O)NC3=O)c2)c(Cl)c1,4.6
COc1ccc(cc1OC)c2nc3cc(F)ccc3s2,4.69
COc1cc(Sc2c([nH]c3ccccc23)c4cocc4)cc(OC)c1OC,7.48
COc1cc(Sc2c([nH]c3ccccc23)c4cc[nH]c4)cc(OC)c1OC,7.7
NC1=NC(=O)N(C=C1)[C@H]2C[C@H](NO)[C@@H](CO)O2,4.52
OCC1=C(CO)C(=O)c2c(O)ccc(O)c2C1=O,6.1400000000000015
COc1ccc(\C=C\c2cc(OC)cc(OC)c2\C=C\C(=O)N(C)C)cc1,5.16
CCCOCc1c(F)c(N)c2C(=O)C=C(Oc2c1F)c3ccc(N)c(F)c3,5.92
CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OC(=O)N6CCC(CC6)N7CCCCC7)cc15)[C@@](O)(CC)C(=O)OC4,5.703333333333332
C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7NC(=O)\C=C\c8ccc(C)cc8,5.28
COc1ccc(OC)c(c1)C(=O)NCC(C)(C)CC2=C(O)C(=O)c3ccccc3C2=O,4.0
Cl.Cl.C1CN=C(N1)c2ccc3nc(Nc4ncccn4)sc3c2,5.77
Cl.Cl.Clc1ccc(Nc2nc3ccc(cc3s2)C4=NCCN4)nc1,5.85
Cc1ccc2nc(Cl)c(\C=C\3/SC(=S)NC3=O)cc2c1,4.45
CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO,4.69
FC(F)(F)c1ccc(cc1)c2nc(CNC(=S)SCC=C)cc3c4ccccc4[nH]c23,4.96
Fc1ccc(cc1)c2nc(CNC(=S)SCc3ccccc3)cc4c5ccccc5[nH]c24,5.13
COc1cc(cc(OC)c1OC)c2nc(CNC(=S)SC)cc3c4ccccc4n(C)c23,4.82
CC[C@H]([C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@@]3(O[C@@]4(CC[C@](C)(O4)[C@H]5CC[C@](O)(CC)[C@H](C)O5)[C@H](O)C=C3)[C@H](C)C[C@@H]2C)C(=O)O,6.23
CN(C)c1ccc(\C=C\C(=O)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4)c3c2)cc1,5.46
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCc6cn(Cc7cccc(Br)c7)nn6,5.5
COc1ccc(\C=C\C(=O)N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@H]3CC[C@]4(C)[C@H]5CC[C@@]6(C)[C@@H](C[C@@H]7O[C@]8(CC[C@@H](C)CO8)[C@@H](C)[C@H]67)[C@@H]5CC=C4C3)cc1,6.3
Nc1cccc2OC(=CC(=O)c12)c3ccc(Br)cc3,5.51
COC(=O)c1c(C)c2c(O)c3C(=O)[C@]4(OC)C(=O)C=C(OC)[C@@H](O)[C@]4(O)C(=O)c3cc2cc1OC,5.82
Nc1c(cc(c2ccccc2)n1c3ccc(Cl)cc3)c4nc5ccccc5[nH]4,6.03
COc1cc(cc(OC)c1OC)c2nc(sc2c3ccc4ccccc4c3)N(C)C,5.62
COc1ccc(cc1)C2=C(OC\C=C\C(=O)O)C(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2,4.31
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,6.4
OC(=O)Cc1ccn(c1)c2cncc(n2)n3ncc4ccc(NC5CCCC5)cc34,4.12
COc1ccc2[nH]c(c(Sc3cc(OC)c(OC)c(OC)c3)c2c1)c4ccccc4,6.7
COc1cc(Sc2c([nH]c3cc(Cl)ccc23)c4ccccc4)cc(OC)c1OC,7.7
COc1cc(Cc2c([nH]c3c(Cl)cccc23)c4ccccc4)cc(OC)c1OC,6.7
CC(=O)O[C@]1(C)CCC2=C(C)C[C@H]3OC(=O)C(=C)[C@H]3C[C@@H]12,5.1
COc1cc(Sc2c([nH]c3ccc(F)cc23)c4ccccc4)cc(OC)c1OC,6.52
COc1cc(cc(OC)c1OC)C(=O)c2c([nH]c3ccc(Cl)cc23)c4ccccc4,6.48
COc1cc(Sc2c([nH]c3ccc(Br)cc23)c4ccccc4)cc(OC)c1OC,6.5
COc1cc(Sc2c([nH]c3cccc(OC)c23)c4ccccc4)cc(OC)c1OC,5.85
COc1cc(cc(OC)c1OC)C(=O)c2c([nH]c3cccc(Cl)c23)c4ccccc4,6.58
CCN(CC)C(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C=C(C)C)C(=C1C5(C)C)C,8.87
O=C1C=C2Oc3ccccc3N=C2c4cnccc14,4.86
Cl.N\C(=N/O)\Nc1ccc(Oc2ccc(N\C(=N\O)\N)cc2)cc1,4.44
COc1cccc(c1)c2cc(ccc2OC)C(=O)NC3=Cc4ccc(OC5CNC[C@@H](O)[C@H]5O)c(OC)c4OC3=O,4.99
COc1cccc(c1)c2cc(ccc2OC)C(=O)NC3=Cc4cc(OC)c(OC5CNC[C@@H](O)[C@H]5O)c(C)c4OC3=O,5.48
COc1cccc(c1)c2cc(ccc2OC)C(=O)NC3=Cc4ccc(OC5CN(C)C[C@@H](O)[C@H]5O)c(C)c4OC3=O,5.73
COc1cccc(c1)c2cc(ccc2OC)C(=O)NC3=Cc4ccc(OC5CCCNC5)c(C)c4OC3=O,5.79
COc1cccc(c1)c2cc(ccc2OC)C(=O)NC3=Cc4ccc(OC5CCCNC5)c(OC)c4OC3=O,5.48
CC(C)C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]23[C@@H](Oc4ccccc4)C5[C@@]6(COC6C[C@H](O)[C@@]5(C)C(=O)[C@H](OC(=O)N(C)C)C(=C1C)C3(C)C)OC(=O)C,9.22
COc1cccc(c1)c2cc(ccc2OC)C(=O)NC3=Cc4ccc(O[C@@H]5O[C@H](CO)C[C@@H](O)[C@H]5O)c(OC)c4OC3=O,4.84
COc1cccc(c1)c2cc(ccc2OC)C(=O)NC3=Cc4ccc(O[C@@H]5OC[C@@H](O)[C@H]5O)c(OC)c4OC3=O,4.93
C(Cc1ccccc1)Nc2nnc3nncn3n2,5.91
CC(C)NC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C=C(C)C)C(=C1C5(C)C)C,8.265
O[C@H](\C=C\CCCCCCCCC\C=C/CCCC\C=C/CCCCCCC\C=C\[C@@H](O)C#C)C#C,6.8
C[C@H]1CCC[C@H]2O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C,8.756666666666666
COc1ccc(\C=C\c2cc(OC)cc(OC)c2\C=C\C(=O)N3CCC(C)CC3)cc1,5.19
CCCN(CCC)C(=O)\C=C\c1c(OC)cc(OC)cc1\C=C\c2ccc(OC)cc2,5.7
Clc1cc(Cl)c2OCN(Cc2c1)c3ccc4OC(=CC(=O)c4c3)c5ccccc5,4.92
Cc1ccc(\C=N/C2=CC(=O)C(=O)c3ccccc23)cc1,4.9
O=C1C=C(N=C2CCCCC2)c3ccccc3C1=O,5.03
CO[C@H]1C=C2[C@@H](CC[C@H](O)C2(C)C)[C@]3(C)C[C@@H](O)[C@]4(C)[C@H](CC[C@@]4(C)[C@H]13)[C@H](C)C[C@@H](O)C=C(C)C,4.36
Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4cccnc4)cc2,5.0299999999999985
CCOC(=O)C1=C(N)N(\N=C(/C)\c2ccc(cc2)S(=O)(=O)N3CCCCC3)C(=O)C(=C1c4ccc(O)cc4)C#N,4.59
C[C@]12CC=C3[C@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,10.0
COc1ccc(OC)c2C(=O)c3ccccc3C(=O)c12,4.16
COc1cccc(Nc2nc(nc3ccc(F)cc23)c4cccc(F)c4)c1,4.33
Oc1ccc(\C=C/2\C(=O)Nc3cc(O)ccc23)cc1,4.71
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)C2,9.62
CN(C)c1cc(N)c2ccc3ccccc3c2n1,5.21
Nc1cc(nc2oc(c3ccccc3)c(c4ccccc4)c12)N5CCCC5,4.83
CN(C)c1cc(N)c2c(c3ccccc3)c(sc2n1)c4ccccc4,4.79
CN(C)c1cc(N)c2c3ccc4ccccc4c3[nH]c2n1,5.12
C[C@H](Cc1ccc2OC(=O)Oc2c1)[C@@H](C)Cc3ccc4OC(=O)Oc4c3,4.39
CCOC(=O)c1c2C(=O)c3cnncc3C(=O)c2n4cccc(C)c14,5.91
NC(=O)C[C@@H]1NC(=O)[C@]2(CSC3=C2C(=O)c4ccccc4C3=O)NC1=O,6.46
CCCCC1(CCCCCCCCCCCCCOP(=O)([O-])OC2CC[N+](C)(C)CC2)OCC(C)(C)N1[O],4.25
O=C1CCC[C@@]23O[C@@]12C4(Oc5cccc6cccc(O4)c56)[C@H]7O[C@H]7C3=O,5.34
N#CN\C(=N/CCCCCCCOc1ccccc1)\Nc2ccncc2,7.85
O=C1C=CC2(Oc3cccc4cccc(O2)c34)c5cccc(OCc6cccnc6)c15,5.82
CCCCCCCCCCCCCC\C=C(\c1ccc(O)cc1)/c2ccc(OCCN(CC)CC)cc2,5.1
[O-][N+](=O)c1ccccc1S(=O)(=O)N2CC(OCc3ccccc23)n4cnc5nc(Cl)nc(Cl)c45,6.0
[O-][N+](=O)c1ccccc1S(=O)(=O)N2CC(OCc3ccccc23)n4cnc5c(I)nc(Cl)nc45,6.21
[O-][N+](=O)c1ccc(cc1)S(=O)(=O)N2CC(OCc3ccccc23)n4cnc5c(Cl)nc(Cl)nc45,6.45
CCCC[Te]CC1O[C@@H]2O[C@H]3C(O)C(O)[C@H](OC3CO)O[C@H]4C(O)C(O)[C@H](OC4CO)O[C@H]5C(O)C(O)[C@@H](OC5CO)O[C@H]6C(O)C(O)[C@H](OC6CO)O[C@H]7C(O)C(O)[C@H](OC7CO)O[C@H]8C(O)C(O)[C@H](OC8CO)O[C@H]1C(O)C2O,5.22
Brc1ccc(cc1)c2oc(COc3cccc4c3C(=O)C=CC45Oc6cccc7cccc(O5)c67)cc2,5.24
CC(=C)C(=O)c1cc(c[nH]1)[C@@H]2CC[C@]3(C)C4=CCC5C(C)(C)[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]23C,5.29
CC1(C)C(CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2CC[C@@H]4[C@H]5[C@@H](CC[C@]5(CO)CC[C@@]34C)C(=C)CNCCO)NCCc6ccc(O)cc6,5.4
CC1(C)C(CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2CC[C@@H]4[C@H]5[C@@H](CC[C@]5(CO)CC[C@@]34C)C(=C)CNCCO)NCCc6ccc(O)c(O)c6,5.4
COc1ccc2c(OC(c3ccc(OCCN4CCCCC4)cc3)c5c2sc6cc(OC)ccc56)c1,7.0
COc1cc(ccc1O)C(=O)OCCCCCCCCCCCOC(=O)c2ccc(O)c(OC)c2,4.6
COc1cc(ccc1O)C(=O)OCCCCCCCCOC(=O)c2ccc(O)c(OC)c2,4.46
COc1cc(ccc1O)C(=O)OCCCOC(=O)c2ccc(O)c(OC)c2,4.05
CC(=O)O[C@H]1[C@@H](OC(=O)C)[C@@H](O[C@@H]1[C@H](O)CO)n2cnc3c(Cl)nc(Cl)nc23,4.44
C[C@]12CC[C@H]3[C@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC[C@@H]2O,8.85
O=C(CN1CCCC1)Nc2cc(NC(=O)Nc3cc(NC(=O)CN4CCCC4)cc(c3)C(=O)Nc5ccccc5)cc(c2)C(=O)Nc6ccccc6,4.66
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]4(C)CC[C@H](O)C[C@@]45O[C@H]5C3=O,4.92
CC[C@H]1C[C@H]2C[C@@H]3[C@H]1N(CCc4c3[nH]c5cc([C@H]6C[C@H]7[C@@H]([C@H](Cc8c6[nH]c9ccccc89)NC/C/7=C/C)C(=O)OC)c(OC)cc45)C2,5.49
CC\C(=C(\c1ccc(\C=C\C(=O)O)cc1)/c2ccc3[nH]nnc3c2)\c4ccccc4,7.28
CCC(C)c1cc(\C=C\C(=O)c2ccc(Cl)cc2)cc3C=C(C(=O)OC)C(=O)Oc13,4.97
N[C@H]1CCN(C1)c2c(F)cc3C(=O)C(=CN4c5ccccc5Oc2c34)C(=O)O,6.18
Oc1ccc(cc1)c2nc(cc3c4ccccc4[nH]c23)C(=O)N\N=C\c5ccccc5Cl,5.15
Clc1ccccc1c2nc(cc3c4ccccc4[nH]c23)C(=O)N\N=C\C5CCCC5,5.13
Oc1ccc(cc1)c2nc(cc3c4ccccc4[nH]c23)C(=O)N\N=C\C5CCCCC5,5.08
COc1ccc(cc1)c2nc(cc3c4ccccc4[nH]c23)C(=O)N\N=C\C5CCCCC5,5.04
[O-][N+](=O)c1cccc(c1)c2nc(cc3c4ccccc4[nH]c23)C(=O)N\N=C\c5ccccc5Cl,4.85
COc1cc(\C=C\C(=O)N[C@H]2[C@H]3COC(=O)[C@@H]3[C@H](c4cc(OC)c(OC)c(OC)c4)c5cc6OCOc6cc25)cc(OC)c1OC,4.75
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)c3cccs3)C=CC2=O)\C)C,5.81
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)C3CCCC3)C=CC2=O)\C)C,5.71
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)C3CC3)C=CC2=O)\C)C,5.41
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)c3ccccc3Br)C=CC2=O)\C)C,5.78
CCCCCC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,6.19
COc1ccc(\C=N\NC(=O)c2cn[nH]c2NC(=O)C)cc1,4.21
COc1ccc(\C=N\NC(=O)c2cn[nH]c2NC(=O)C)cc1OC,4.43
Clc1ccc(cc1)S(=O)(=O)Nc2ccc3[nH]c4ccncc4c3c2,4.72
CC1=Nc2c(cnn2S(=O)(=O)c3ccc(Cl)cc3)C(=O)N1\N=C\c4ccccc4,4.65
COc1ccc2c([C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C)c1O,6.7
CN[C@H]1CCc2cc(O)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,6.1
COc1ccccc1C(=O)O[C@H]2C[C@]3(CC(=O)O[C@@H]3\C=C(/C)\CCC=C(C)C)C(=O)C=C2,6.03
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)c3ccc(Cl)cc3)C=CC2=O)\C)C,6.17
O=C(CCC(=O)N1CCCCC1)Nc2cc3c4ccccc4c(NC(=O)CCC(=O)N5CCCCC5)cc3c6ccccc26,4.68
CC1(C)CC(=O)c2cc3c4ccc(Cl)cc4CCn3c2C1,4.38
Cl.COC(=O)c1cc2sc(cc2c3ccccc13)c4nc5cc(ccc5[nH]4)C(=N)NC(C)C,5.7
Cc1[nH]c(\C=C\2/C(=O)Nc3ncc(Br)cc23)c(C)c1C(=O)NCCN4CCCC4,4.82
Cc1[nH]c(\C=C\2/C(=O)Nc3ncc(Cl)cc23)c(C)c1C(=O)NCCN4CCCC4,4.81
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ncc(Cl)cc23)c1C,4.58
CCCCCC(=O)N[C@@H](C=C(C)C)[C@@H](O)C(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]23[C@@H](Oc4ccccc4)C5[C@@]6(COC6C[C@H](O)[C@@]5(C)C(=O)[C@H](OC(=O)N(C)C)C(=C1C)C3(C)C)OC(=O)C,8.77
CC(C)N1N=C(Nc2cc(C)[nH]n2)c3ccccc3C1=O,5.8
Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1OC(=O)CCCC[C@@H]5SC[C@@H]6NC(=O)N[C@H]56,4.8
O=C(OC[C@H](Cc1ccccc1)NC(=O)c2ccccc2)[C@H](Cc3ccccc3)NC(=O)c4ccccc4,4.02
COc1ccc(cc1O)N2C(CC2=O)c3cc(OC)c(OC)c(OC)c3,6.89
COc1ccc(cc1)C2C(C)C(=O)N2c3cc(OC)c(OC)c(OC)c3,7.33
C[C@H](CC[C@@H](O)[C@](C)(O)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,4.62
CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O,5.005
Clc1ccc(cc1)c2c[se]nn2,4.24
Oc1ccc(\C=C/c2cc(O)cc(O)c2)cc1,4.55
C(Sc1oc(nn1)c2ccccc2)c3ccccc3,5.41
COc1ccc(cc1)N2C(=O)C3CN(C)C4(C3C2=O)C(=O)Nc5ccc(OC)cc45,4.37
COc1ccc(cc1O)C(C)c2cc(OC)c(OC)c(OC)c2,7.12
Cn1c2OCCCCCCCCOc3ccccc3c1cn2,4.343333333333334
CCCCCCCCCC(=O)N1CCN(CC1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4,4.7
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(F)cc3)n2,7.0
Oc1cc(Nc2cccnc2)cc(c1)c3cccc4NC(=O)Cc34,5.74
COc1ccc(OC)c(c1)C(=O)O[C@H]2[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(=O)C)C5=C(C)[C@H](C[C@]2(O)C5(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)\C=C\C)c6cccs6)OC(=O)C,6.8
CCCCOC(=O)N[C@H]([C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3cc(OC)ccc3OC)[C@@H]4[C@@]5(CO[C@@H]5C[C@H](O)[C@@]4(C)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C)OC(=O)C)c6cccs6,7.4
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,7.54
CC1(N(CCc2cc(O)ccc12)c3ccc(Cl)cc3)c4ccc(OCCN5CCCC5)cc4,8.21
[Cl-].[Cl-].CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1.CN(C)c4ccc(cc4)C(=C5C=CC(=[N+](C)C)C=C5)c6ccc(cc6)N(C)C.CN(C)c7ccc(cc7)C(=C8C=CC(=[N+](C)C)C=C8)c9ccc(cc9)N(C)C,7.85
CCCCCOC(=O)Nc1ccc(COC(=O)N2CO[C@@H]3[C@H](C)O[C@H](C[C@H]23)O[C@H]4C[C@@](O)(Cc5c(O)c6C(=O)c7cccc(OC)c7C(=O)c6c(O)c45)C(=O)CO)cc1,5.6
CCCCOC(=O)Nc1ccc(COC(=O)N2CO[C@@H]3[C@H](C)O[C@H](C[C@H]23)O[C@H]4C[C@@](O)(Cc5c(O)c6C(=O)c7cccc(OC)c7C(=O)c6c(O)c45)C(=O)CO)cc1,4.1
COc1ccc2c(ccn2C(=C)c3cc(OC)c(OC)c(OC)c3)c1,5.06
ONC(=O)CCCCC[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc3cccc4cccnc34,7.72
OCC1O[C@@H]2O[C@H]3C(O)C(O)[C@H](OC3CO)O[C@H]4C(O)C(O)[C@H](OC4C[Te]c5ccc(O)cc5)O[C@H]6C(O)C(O)[C@H](OC6CO)O[C@H]7C(O)C(O)[C@H](OC7CO)O[C@H]8C(O)C(O)[C@@H](OC8CO)O[C@H]9C(O)C(O)[C@H](OC9CO)O[C@H]1C(O)C2O,5.8
CCCC\C=C(/c1ccc(O)cc1)\c2ccc(OCCN(CC)CC)cc2,5.8
CCCCC1Cc2cc(O)ccc2c3c(C(=O)C)c4ccc(O)cc4n13,5.6
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5C[C@H]6CCCC[C@H]6C5)cc4,8.11
CC(=C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]23[C@@H](Oc4ccccc4)C5[C@@]6(COC6C[C@H](O)[C@@]5(C)C(=O)[C@H](OC(=O)C7CC7)C(=C1C)C3(C)C)OC(=O)C)C,9.4
Cc1ccc(cc1)\C(=C(/C#N)\c2ccc(O)cc2)\c3ccc(O)cc3,8.71
CC(C)\N=C(\N)/c1ccc(NC(=O)c2sc3cc(Br)ccc3c2Cl)cc1,5.59
C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CC[C@@H](C)C5,9.7
COc1cc2CC[C@H](NC(=O)[C@@H](C)N)C3=CC(=O)C(=CC=C3c2c(OC)c1OC)SC,4.92
CCC(C)(O)C(=O)O[C@H]1[C@H]2[C@H](OC(=O)C)[C@H](OC(=O)C2=C)[C@](C)(C=C)[C@H]1C(=C)C=O,6.42
CO[C@H]1C[C@H](C)CC2=C(NC(=O)OCc3ccc(OC(=O)C)cc3)C(=O)C=C(NC(=O)\C(=C\C=C/[C@H](OC)[C@@H](OC(=O)N)\C(=C\[C@H](C)[C@H]1O)\C)\C)C2=O,7.4
COc1ccc(cc1O)C(O)c2ccsc2c3cc(OC)c(OC)c(OC)c3,6.3
CCN(CC)CCNc1ccc2C3=C(C(=O)O)C(=O)N=C3c4cccc1c24,4.78
CC1=Cc2nc(C)cc3cc(OCc4ccccc4)cc(O1)c23,4.14
O=C(CN1CCCC1)Nc2cccc(NC(=O)c3cccc(NC(=O)Nc4cccc(c4)C(=O)Nc5cccc(NC(=O)CN6CCCC6)c5)c3)c2,4.47
C[C@H]1CCC[C@H]2O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1OC(=O)CCCCC(=O)O[C@H]3[C@@H](C)CCC[C@H]4O[C@H]4C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@@H]3C)\C(=C\c5csc(C)n5)\C)\C(=C\c6csc(C)n6)\C,6.38
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3Cc5sc(CC#N)nc45)C1,5.56
COc1ccc2\C(=C/c3cccc(O)c3)\C(=O)Nc2c1,6.41
Oc1cc(O)c2C(=[Se])C=C(Oc2c1)c3ccccc3,5.65
CC(=O)Oc1ccc(cc1)[C@@H]2Oc3ccccc3[C@@H]([C@H]2c4ccccc4)c5ccc(OCCN6CCCCC6)cc5,4.77
O=C(CCC(=O)N1CCCCC1)Nc2cc3c4ccccc4ccc3c5ccccc25,4.61
Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1Nc3nccc(n3)c4cccnc4,4.93
COc1ccc(cc1OC)S(=O)(=O)Nc2ccc(C)c(Nc3nccc(n3)c4cc(OC)c(OC)c(OC)c4)c2,4.94
CN1CC2C(C(=O)N(C2=O)c3ccc(Cl)cc3)C14C(=O)Nc5ccccc45,4.37
COc1ccc2NC(=O)C3(C4C(CN3C)C(=O)N(C4=O)c5ccc(Cl)cc5)c2c1,4.41
CN1CC2C(C(=O)N(C2=O)c3ccc(F)cc3)C14C(=O)Nc5ccccc45,4.47
COc1cc(\C=N\N2C(=Nc3c(cnn3c4ccc(Cl)cc4)C2=O)C)cc(OC)c1OC,5.12
COc1ccc(\C=N\N2C(=Nc3c(cnn3S(=O)(=O)c4ccc(Cl)cc4)C2=O)C)cc1,4.38
Fc1ccc(NC(=O)\C=C\c2ccccc2)cc1,5.59
CCOC(=O)[C@H]1[C@H](C(O)c2ccc(OC)cc2)C13C(=O)Nc4ccccc34,5.32
CCOc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccc(cc5)S(=O)(=O)N,4.42
CC(=O)O[C@H]1CCC(C)(C)[C@H]2[C@H](O)[C@@]3(O)OC[C@@]12C4=CC[C@@H]5C[C@]34C(=O)C5=C,5.58
ONC(=O)c1ccc(NC(=O)CCCN2C(=O)C3(OCCCO3)c4cc(Br)ccc24)cc1,4.86
COc1cc2O[C@@]3(C[C@@H]4CCC(=O)O4)O[C@H](C)C[C@H]3[C@H]5OC(=O)c6c(O)cc(C)c1c6c25,4.3
Cl.CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,5.77
COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O,5.85
Cl.COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC,5.47
Cl.CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC,5.84
Cl.COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,5.61
Clc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccccc4,6.03
ONC(=O)c1ccc(s1)c2ccc(CNCc3ccccc3)cn2,7.1
ONC(=O)c1ccc(s1)c2cccc(CNCc3ccccc3)n2,5.72
ONC(=O)c1ccc(s1)c2ccc(CNCc3ccc4OCCOc4c3)cn2,7.3
COC(=O)c1cc(CCc2cc(OC)ccc2OC)ccc1O,7.72
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]4(C)[C@@H](O)C[C@H]([C@@H]34)n5cc(nn5)c6ccc(C)cc6)C1,4.99
